"DATE","HOME","HPTS","H2PM","H2PA","H3PM","H3PA","HFTM","HFTA","HORB","HDRB","HAST","HSTL","HTOV","HBLK","HPF","AWAY","APTS","A2PM","A2PA","A3PM","A3PA","AFTM","AFTA","AORB","ADRB","AAST","ASTL","ATOV","ABLK","APF","HPM","APM","HB","AB","WIN"
"2205",20160312,"DAL",105,33,63,8,22,15,18,7,33,30,7,13,1,21,"IND",112,29,53,9,28,27,29,9,33,24,10,14,6,25,"0.482352941176471","0.469135802469136","0.538461538461538","0.714285714285714","Away"
"2206",20160312,"DEN",116,34,56,8,24,24,29,9,35,24,10,21,8,27,"WAS",100,29,65,7,21,21,29,12,25,20,13,19,3,28,"0.525","0.418604651162791","0.476190476190476","0.684210526315789","Home"
"2207",20160312,"GSW",123,31,51,11,33,28,33,7,35,28,6,8,9,25,"PHX",116,34,63,11,29,15,20,9,38,29,3,12,3,30,"0.5","0.489130434782609","0.75","0.25","Home"
"2208",20160312,"MIL",103,36,68,4,13,19,24,5,37,22,11,14,6,16,"NOP",92,29,60,6,29,16,21,11,36,19,7,16,4,19,"0.493827160493827","0.393258426966292","0.785714285714286","0.4375","Home"
"2209",20160312,"PHI",111,29,59,10,25,23,27,6,30,24,11,12,2,16,"DET",125,40,73,9,18,18,22,12,40,26,6,13,3,20,"0.464285714285714","0.538461538461538","0.916666666666667","0.461538461538462","Away"
"2210",20160312,"POR",121,30,49,17,35,10,11,9,42,34,2,15,3,20,"ORL",84,27,65,7,26,9,18,11,28,19,6,15,4,16,"0.55952380952381","0.373626373626374","0.133333333333333","0.4","Home"
"2211",20160312,"SAS",93,30,61,4,24,21,25,13,31,17,12,11,3,17,"OKC",85,29,63,2,18,21,25,18,38,18,7,19,2,23,"0.4","0.382716049382716","1.09090909090909","0.368421052631579","Home"
"2212",20160312,"TOR",112,31,66,6,18,32,38,7,35,17,10,13,7,23,"MIA",104,28,73,9,25,21,26,16,31,19,9,13,5,30,"0.44047619047619","0.377551020408163","0.769230769230769","0.692307692307692","Home"
"2213",20160313,"ATL",104,25,55,15,30,9,10,9,41,27,11,15,6,13,"IND",75,28,63,5,24,4,7,7,31,24,9,16,5,14,"0.470588235294118","0.379310344827586","0.733333333333333","0.5625","Home"
"2214",20160313,"BKN",100,27,43,12,27,10,13,3,28,25,3,20,6,18,"MIL",109,39,75,6,14,13,21,15,26,27,13,9,3,12,"0.557142857142857","0.50561797752809","0.15","1.44444444444444","Away"
"2215",20160313,"LAC",90,22,47,10,32,16,19,5,29,23,5,10,4,23,"CLE",114,23,47,18,37,14,20,9,40,23,3,8,4,19,"0.40506329113924","0.488095238095238","0.5","0.375","Away"
"2216",20160313,"LAL",87,31,69,3,16,16,21,10,35,14,6,9,2,20,"NYK",90,28,54,5,21,19,27,5,40,19,5,10,6,16,"0.4","0.44","0.666666666666667","0.5","Away"
"2217",20160313,"SAC",99,29,60,9,21,14,21,8,28,25,8,10,5,20,"UTA",108,27,54,12,28,18,22,11,36,26,8,16,3,22,"0.469135802469136","0.475609756097561","0.8","0.5","Away"
"2218",20160314,"CHA",96,22,46,10,30,22,34,7,33,18,9,15,7,16,"DAL",107,33,57,9,30,14,18,6,36,30,9,14,6,26,"0.421052631578947","0.482758620689655","0.6","0.642857142857143","Away"
"2219",20160314,"GSW",125,35,56,12,25,19,23,8,38,30,6,18,6,22,"NOP",107,28,68,7,25,30,34,17,23,18,14,8,3,19,"0.580246913580247","0.376344086021505","0.333333333333333","1.75","Home"
"2220",20160314,"HOU",130,30,52,16,33,22,34,8,45,29,13,13,14,22,"MEM",81,26,84,4,17,17,28,28,30,14,7,19,0,25,"0.541176470588235","0.297029702970297","1","0.368421052631579","Home"
"2221",20160314,"MIA",124,39,62,8,17,22,28,6,27,24,9,14,6,20,"DEN",119,42,73,7,20,14,20,13,27,22,9,12,2,21,"0.594936708860759","0.526881720430108","0.642857142857143","0.75","Home"
"2222",20160314,"OKC",128,40,66,9,17,21,26,10,42,31,10,13,6,20,"POR",94,24,64,7,27,25,27,14,25,13,4,11,7,19,"0.590361445783133","0.340659340659341","0.769230769230769","0.363636363636364","Home"
"2223",20160314,"PHX",107,29,60,11,35,16,20,19,38,22,8,23,3,26,"MIN",104,33,68,4,16,26,30,6,30,25,13,16,4,20,"0.421052631578947","0.44047619047619","0.347826086956522","0.8125","Home"
"2224",20160314,"TOR",107,31,63,6,20,27,31,10,32,12,5,5,9,18,"CHI",109,32,58,9,25,18,20,8,30,23,2,8,7,22,"0.44578313253012","0.493975903614458","1","0.25","Away"
"2225",20160314,"UTA",94,23,44,12,27,12,14,8,32,20,3,12,4,15,"CLE",85,25,45,10,43,5,8,13,26,18,6,8,3,16,"0.492957746478873","0.397727272727273","0.25","0.75","Home"
"2226",20160314,"WAS",124,43,72,8,18,14,18,5,35,34,11,10,3,22,"DET",81,29,56,3,23,14,22,11,28,17,5,20,4,21,"0.566666666666667","0.40506329113924","1.1","0.25","Home"
"2227",20160315,"BKN",131,37,66,10,24,27,31,14,38,23,12,12,3,20,"PHI",114,30,58,11,30,21,26,9,25,26,6,17,4,21,"0.522222222222222","0.465909090909091","1","0.352941176470588","Home"
"2228",20160315,"IND",103,34,72,5,12,20,28,11,34,18,9,13,7,18,"BOS",98,28,63,8,31,18,22,17,33,23,6,13,3,21,"0.464285714285714","0.382978723404255","0.692307692307692","0.461538461538462","Home"
"2229",20160315,"LAL",98,32,58,5,26,19,26,10,39,20,10,22,5,23,"SAC",106,34,61,4,18,26,33,5,36,26,17,16,8,17,"0.44047619047619","0.481012658227848","0.454545454545455","1.0625","Away"
"2230",20160315,"MIL",89,32,64,2,13,19,26,10,27,18,8,7,3,16,"TOR",107,25,53,14,30,15,17,13,35,27,4,9,8,23,"0.441558441558442","0.469879518072289","1.14285714285714","0.444444444444444","Away"
"2231",20160315,"ORL",116,36,56,8,25,20,25,6,29,28,7,13,4,20,"DEN",110,31,56,9,24,21,24,7,30,23,8,16,1,19,"0.54320987654321","0.5","0.538461538461538","0.5","Home"
"2232",20160315,"SAS",108,36,62,8,20,12,16,12,30,25,6,10,4,21,"LAC",87,24,50,8,19,15,22,5,22,15,5,13,4,17,"0.536585365853659","0.463768115942029","0.6","0.384615384615385","Home"
"2233",20160316,"BOS",109,35,74,5,19,24,27,16,26,17,4,11,4,22,"OKC",130,35,67,12,29,24,30,16,37,23,7,10,5,24,"0.43010752688172","0.489583333333333","0.363636363636364","0.7","Away"
"2234",20160316,"CHA",107,29,63,11,37,16,21,15,44,23,3,8,4,12,"ORL",99,24,58,11,25,18,21,2,38,23,4,8,9,20,"0.4","0.421686746987952","0.375","0.5","Home"
"2235",20160316,"CLE",99,29,51,10,37,11,13,13,35,21,9,16,4,19,"DAL",98,30,57,7,22,17,19,4,28,24,6,10,7,18,"0.443181818181818","0.468354430379747","0.5625","0.6","Home"
"2236",20160316,"DET",114,31,59,8,25,28,39,9,39,23,3,13,4,25,"ATL",118,27,55,12,34,28,34,8,38,25,10,12,3,26,"0.464285714285714","0.438202247191011","0.230769230769231","0.833333333333333","Away"
"2237",20160316,"GSW",121,28,54,18,37,11,12,12,42,32,4,12,8,13,"NYK",85,29,72,7,19,6,10,11,27,29,7,9,3,11,"0.505494505494505","0.395604395604396","0.333333333333333","0.777777777777778","Home"
"2238",20160316,"HOU",106,31,57,9,25,17,24,13,26,23,5,15,3,25,"LAC",122,31,46,12,30,24,32,7,26,31,9,10,7,20,"0.48780487804878","0.565789473684211","0.333333333333333","0.9","Away"
"2239",20160316,"MEM",108,40,80,4,20,16,21,27,24,22,3,10,8,21,"MIN",114,30,50,10,21,24,31,7,26,31,5,13,8,20,"0.44","0.563380281690141","0.3","0.384615384615385","Away"
"2240",20160316,"SAC",108,33,72,9,18,15,17,8,31,23,7,11,2,18,"NOP",123,37,69,12,21,13,16,7,35,26,5,8,4,14,"0.466666666666667","0.544444444444444","0.636363636363636","0.625","Away"
"2241",20160316,"WAS",117,30,67,13,21,18,24,9,38,25,12,15,6,19,"CHI",96,29,67,6,20,20,23,9,31,20,10,18,3,20,"0.488636363636364","0.402298850574713","0.8","0.555555555555556","Home"
"2242",20160317,"ATL",116,28,54,12,26,24,28,7,33,32,5,12,8,16,"DEN",98,33,65,6,22,14,17,9,30,22,6,14,4,22,"0.5","0.448275862068966","0.416666666666667","0.428571428571429","Home"
"2243",20160317,"CHI",118,35,70,11,24,15,15,16,34,26,6,9,8,16,"BKN",102,34,65,6,21,16,20,12,27,22,7,9,3,18,"0.48936170212766","0.465116279069767","0.666666666666667","0.777777777777778","Home"
"2244",20160317,"IND",94,27,63,8,28,16,23,9,39,21,9,14,7,32,"TOR",101,25,66,7,22,30,38,15,42,11,5,14,5,21,"0.384615384615385","0.363636363636364","0.642857142857143","0.357142857142857","Away"
"2245",20160317,"MIA",106,33,58,7,17,19,24,6,33,22,5,15,8,17,"CHA",109,27,60,13,26,16,21,9,30,19,3,8,0,19,"0.533333333333333","0.465116279069767","0.333333333333333","0.375","Away"
"2246",20160317,"MIL",96,32,56,5,19,17,25,9,35,21,7,12,17,15,"MEM",86,31,79,3,13,15,17,18,29,16,8,15,3,19,"0.493333333333333","0.369565217391304","0.583333333333333","0.533333333333333","Home"
"2247",20160317,"PHI",94,29,58,6,33,18,26,8,32,17,16,11,3,20,"WAS",99,34,63,6,27,13,19,12,48,25,8,22,1,17,"0.384615384615385","0.444444444444444","1.45454545454545","0.363636363636364","Away"
"2248",20160317,"SAS",118,37,70,8,16,20,22,4,33,35,8,7,11,24,"POR",110,29,67,10,22,22,30,14,35,23,5,13,6,22,"0.523255813953488","0.438202247191011","1.14285714285714","0.384615384615385","Home"
"2249",20160317,"UTA",103,32,63,11,25,6,9,9,42,21,14,16,5,18,"PHX",69,22,56,6,26,7,14,10,33,14,9,21,1,16,"0.488636363636364","0.341463414634146","0.875","0.428571428571429","Home"
"2250",20160318,"DAL",112,32,64,9,29,21,22,11,35,25,4,12,8,15,"GSW",130,26,57,22,38,12,14,5,37,35,8,12,7,21,"0.440860215053763","0.505263157894737","0.333333333333333","0.666666666666667","Away"
"2251",20160318,"DET",115,32,66,12,26,15,18,16,33,25,7,15,6,22,"SAC",108,36,64,4,15,24,29,7,28,21,8,11,4,20,"0.478260869565217","0.506329113924051","0.466666666666667","0.727272727272727","Home"
"2252",20160318,"HOU",116,37,56,11,29,9,14,13,29,31,9,17,7,19,"MIN",111,37,69,6,16,19,24,11,24,30,14,12,4,14,"0.564705882352941","0.505882352941176","0.529411764705882","1.16666666666667","Home"
"2253",20160318,"LAL",90,25,63,6,23,22,26,12,38,21,4,12,6,21,"PHX",95,24,59,8,30,23,26,17,40,19,5,11,6,21,"0.36046511627907","0.359550561797753","0.333333333333333","0.454545454545455","Away"
"2254",20160318,"NOP",112,30,62,10,21,22,28,3,31,23,7,7,4,26,"POR",117,27,51,9,27,36,40,6,39,17,4,12,3,26,"0.481927710843373","0.461538461538462","1","0.333333333333333","Away"
"2255",20160318,"ORL",103,26,60,11,22,18,22,9,27,24,12,13,4,24,"CLE",109,25,48,13,28,20,27,9,32,23,7,19,4,21,"0.451219512195122","0.5","0.923076923076923","0.368421052631579","Away"
"2256",20160318,"PHI",97,25,60,10,29,17,27,10,26,24,11,8,5,17,"OKC",111,38,67,7,22,14,18,16,47,27,3,20,8,24,"0.393258426966292","0.50561797752809","1.375","0.15","Away"
"2257",20160318,"TOR",105,24,49,13,28,18,25,7,33,18,10,12,8,19,"BOS",91,27,61,9,21,10,12,7,30,18,8,15,3,18,"0.480519480519481","0.439024390243902","0.833333333333333","0.533333333333333","Home"
"2258",20160319,"ATL",109,30,50,14,38,7,12,9,31,32,12,16,6,20,"HOU",97,28,61,5,23,26,31,15,36,15,11,17,3,17,"0.5","0.392857142857143","0.75","0.647058823529412","Home"
"2259",20160319,"CHI",92,33,61,6,19,8,11,11,31,24,4,11,6,12,"UTA",85,27,59,8,27,7,12,15,25,22,5,10,4,14,"0.4875","0.406976744186047","0.363636363636364","0.5","Home"
"2260",20160319,"CHA",93,26,51,9,32,14,20,8,30,22,6,11,13,18,"DEN",101,29,69,9,18,16,23,14,37,19,6,13,4,21,"0.421686746987952","0.436781609195402","0.545454545454545","0.461538461538462","Away"
"2261",20160319,"DET",115,36,70,10,24,13,21,15,30,30,5,6,4,17,"BKN",103,37,66,5,14,14,21,6,34,24,3,9,5,22,"0.48936170212766","0.525","0.833333333333333","0.333333333333333","Home"
"2262",20160319,"IND",111,31,61,9,22,22,30,8,26,28,11,12,2,18,"OKC",115,32,52,10,28,21,26,9,36,26,8,18,4,25,"0.481927710843373","0.525","0.916666666666667","0.444444444444444","Away"
"2263",20160319,"MEM",113,36,67,4,15,29,36,18,26,23,9,13,5,28,"LAC",102,19,36,12,30,28,39,4,26,18,8,14,8,27,"0.48780487804878","0.46969696969697","0.692307692307692","0.571428571428571","Home"
"2264",20160319,"MIA",122,35,65,11,19,19,23,13,29,29,7,11,5,14,"CLE",101,30,52,10,24,11,13,3,23,19,6,14,3,22,"0.547619047619048","0.526315789473684","0.636363636363636","0.428571428571429","Home"
"2265",20160319,"SAS",87,24,57,8,21,15,18,14,39,17,4,17,6,19,"GSW",79,22,46,9,36,8,10,7,30,24,12,10,3,21,"0.41025641025641","0.378048780487805","0.235294117647059","1.2","Home"
"2266",20160319,"WAS",99,31,58,8,29,13,17,8,34,24,7,8,4,16,"NYK",89,22,60,10,21,15,17,9,33,21,2,17,9,18,"0.448275862068966","0.395061728395062","0.875","0.117647058823529","Home"
"2267",20160320,"DAL",132,34,64,15,25,19,23,8,42,31,7,16,8,21,"POR",120,24,58,18,46,18,28,22,30,25,9,14,4,22,"0.550561797752809","0.403846153846154","0.4375","0.642857142857143","Home"
"2268",20160320,"MIL",85,31,57,3,8,14,17,2,25,21,10,13,10,11,"UTA",94,21,45,13,38,13,14,16,28,24,8,17,4,13,"0.523076923076923","0.409638554216867","0.769230769230769","0.470588235294118","Away"
"2269",20160320,"NOP",109,28,50,7,21,32,40,10,44,22,9,23,1,34,"LAC",105,23,43,10,39,29,42,7,28,21,12,12,5,28,"0.492957746478873","0.402439024390244","0.391304347826087","1","Home"
"2270",20160320,"NYK",80,28,72,4,19,12,15,19,36,16,5,14,7,16,"SAC",88,28,63,7,25,11,14,12,37,20,11,11,3,15,"0.351648351648352","0.397727272727273","0.357142857142857","1","Away"
"2271",20160320,"PHI",105,31,71,8,21,19,27,12,28,28,5,11,7,19,"BOS",120,36,69,10,25,18,21,14,39,28,8,13,3,24,"0.423913043478261","0.48936170212766","0.454545454545455","0.615384615384615","Away"
"2272",20160320,"TOR",105,29,61,6,20,29,45,14,31,18,8,10,7,18,"ORL",100,32,61,8,22,12,18,7,33,20,4,12,8,30,"0.432098765432099","0.481927710843373","0.8","0.333333333333333","Home"
"2273",20160321,"ATL",102,25,45,13,33,13,17,2,31,23,5,14,6,15,"WAS",117,33,66,13,25,12,20,9,35,27,10,9,3,17,"0.487179487179487","0.505494505494505","0.357142857142857","1.11111111111111","Away"
"2274",20160321,"BOS",107,33,63,7,22,20,24,9,37,22,8,14,6,16,"ORL",96,34,74,5,19,13,19,14,31,15,9,11,7,20,"0.470588235294118","0.419354838709677","0.571428571428571","0.818181818181818","Home"
"2275",20160321,"CHI",109,29,67,12,24,15,23,11,29,28,13,9,7,16,"SAC",102,31,59,9,29,13,16,14,36,23,6,19,2,19,"0.450549450549451","0.454545454545455","1.44444444444444","0.315789473684211","Home"
"2276",20160321,"CHA",91,27,68,8,19,13,19,10,36,18,11,14,5,12,"SAS",88,33,69,4,17,10,13,9,38,23,9,16,12,17,"0.402298850574713","0.430232558139535","0.785714285714286","0.5625","Home"
"2277",20160321,"CLE",124,33,55,15,31,13,17,8,35,38,10,12,4,19,"DEN",91,24,59,8,22,19,25,10,25,19,10,16,4,16,"0.558139534883721","0.395061728395062","0.833333333333333","0.625","Home"
"2278",20160321,"DET",92,26,52,9,33,13,17,10,29,18,6,12,3,14,"MIL",91,36,67,5,9,4,7,5,35,23,5,13,7,20,"0.411764705882353","0.539473684210526","0.5","0.384615384615385","Home"
"2279",20160321,"IND",91,25,55,10,26,11,13,7,38,18,7,12,5,20,"PHI",75,27,62,4,18,9,14,10,34,15,4,15,4,17,"0.432098765432099","0.3875","0.583333333333333","0.266666666666667","Home"
"2280",20160321,"MIN",104,29,63,7,19,25,30,10,27,26,8,15,5,20,"GSW",109,35,63,8,24,15,24,13,31,31,13,16,10,20,"0.439024390243902","0.494252873563218","0.533333333333333","0.8125","Away"
"2281",20160321,"PHX",97,19,48,11,28,26,34,9,36,22,8,17,10,18,"MEM",103,31,70,8,20,17,19,10,35,18,10,13,4,27,"0.394736842105263","0.433333333333333","0.470588235294118","0.769230769230769","Away"
"2282",20160322,"BKN",100,26,56,8,18,24,27,6,38,21,4,16,2,24,"CHA",105,29,54,10,28,17,21,3,33,21,7,8,5,21,"0.459459459459459","0.475609756097561","0.25","0.875","Away"
"2283",20160322,"LAL",107,33,58,6,19,23,24,11,29,21,10,20,4,23,"MEM",100,36,65,4,15,16,23,13,20,23,13,20,2,26,"0.506493506493506","0.5","0.5","0.65","Home"
"2284",20160322,"NOP",99,27,71,7,16,24,30,11,31,16,7,12,1,25,"MIA",113,41,69,3,19,22,27,14,39,21,5,12,5,22,"0.390804597701149","0.5","0.583333333333333","0.416666666666667","Away"
"2285",20160322,"OKC",111,33,56,8,35,21,29,13,33,22,10,13,7,17,"HOU",107,27,55,13,37,14,17,13,34,26,9,15,3,27,"0.450549450549451","0.434782608695652","0.769230769230769","0.6","Home"
"2286",20160323,"BOS",91,27,60,8,20,13,21,7,41,24,5,8,5,18,"TOR",79,25,67,6,22,11,20,15,37,13,3,11,7,15,"0.4375","0.348314606741573","0.625","0.272727272727273","Home"
"2287",20160323,"CHI",107,23,50,15,32,16,21,6,28,29,7,6,5,12,"NYK",115,31,62,14,25,11,15,14,39,28,4,10,6,16,"0.463414634146341","0.517241379310345","1.16666666666667","0.4","Away"
"2288",20160323,"CLE",113,30,49,10,34,23,27,17,25,29,6,12,8,17,"MIL",104,36,64,7,16,11,15,10,21,23,8,14,4,24,"0.481927710843373","0.5375","0.5","0.571428571428571","Home"
"2289",20160323,"DEN",104,27,59,6,17,32,40,7,39,18,7,16,9,19,"PHI",103,22,57,15,37,14,15,8,37,26,7,9,4,27,"0.434210526315789","0.393617021276596","0.4375","0.777777777777778","Home"
"2290",20160323,"DET",118,32,56,11,24,21,25,9,36,30,4,15,5,15,"ORL",102,31,73,8,25,16,19,17,27,24,9,6,3,19,"0.5375","0.397959183673469","0.266666666666667","1.5","Home"
"2291",20160323,"GSW",114,24,53,15,34,21,28,11,39,23,9,12,5,20,"LAC",98,28,57,8,28,18,27,8,38,21,8,10,7,22,"0.448275862068966","0.423529411764706","0.75","0.8","Home"
"2292",20160323,"HOU",87,24,51,9,23,12,22,4,28,22,13,14,9,21,"UTA",89,20,48,11,29,16,20,13,35,22,8,22,5,19,"0.445945945945946","0.402597402597403","0.928571428571429","0.363636363636364","Away"
"2293",20160323,"MIN",113,40,67,5,13,18,32,9,34,29,8,17,6,18,"SAC",104,34,71,8,20,12,23,14,26,23,6,17,4,25,"0.5625","0.461538461538462","0.470588235294118","0.352941176470588","Home"
"2294",20160323,"PHX",119,34,65,13,28,12,20,15,37,31,6,13,4,21,"LAL",107,32,66,7,27,22,26,14,27,13,6,10,6,24,"0.505376344086022","0.419354838709677","0.461538461538462","0.6","Home"
"2295",20160323,"POR",109,33,62,7,27,22,25,11,35,19,12,13,8,12,"DAL",103,33,66,9,30,10,11,11,36,21,8,17,6,17,"0.449438202247191","0.4375","0.923076923076923","0.470588235294118","Home"
"2296",20160323,"SAS",112,34,67,8,14,20,24,10,34,26,7,10,4,12,"MIA",88,30,63,7,14,7,12,6,30,23,8,14,6,16,"0.518518518518518","0.480519480519481","0.7","0.571428571428571","Home"
"2297",20160323,"WAS",101,27,62,12,30,11,12,10,33,25,7,18,2,22,"ATL",122,28,42,17,42,15,22,7,34,32,10,16,5,17,"0.423913043478261","0.535714285714286","0.388888888888889","0.625","Away"
"2298",20160324,"BKN",104,33,67,8,22,14,19,10,36,28,10,9,5,16,"CLE",95,29,51,10,38,7,9,11,34,22,3,14,2,20,"0.460674157303371","0.438202247191011","1.11111111111111","0.214285714285714","Home"
"2299",20160324,"IND",92,29,59,7,20,13,15,3,41,26,10,13,6,12,"NOP",84,31,69,4,16,10,14,9,38,15,7,16,0,16,"0.455696202531646","0.411764705882353","0.769230769230769","0.4375","Home"
"2300",20160324,"LAC",96,33,63,4,19,18,28,11,36,21,9,16,5,29,"POR",94,26,56,6,24,24,32,9,32,18,10,15,5,25,"0.451219512195122","0.4","0.5625","0.666666666666667","Home"
"2301",20160324,"NYK",106,26,46,13,30,15,16,5,40,19,4,17,9,12,"CHI",94,31,64,6,25,14,18,7,27,15,9,8,2,14,"0.513157894736842","0.415730337078652","0.235294117647059","1.125","Home"
"2302",20160324,"OKC",113,36,61,9,22,14,22,10,29,27,13,14,4,16,"UTA",91,30,51,5,22,16,23,9,27,18,8,18,3,22,"0.542168674698795","0.479452054794521","0.928571428571429","0.444444444444444","Home"
"2303",20160325,"ATL",101,36,65,5,32,14,17,17,28,26,10,11,6,21,"MIL",90,32,71,3,13,17,26,16,33,16,4,15,9,16,"0.422680412371134","0.416666666666667","0.909090909090909","0.266666666666667","Home"
"2304",20160325,"DET",112,34,61,8,30,20,26,15,47,22,4,14,6,22,"CHA",105,23,63,14,30,17,22,7,35,24,8,7,2,21,"0.461538461538462","0.397849462365591","0.285714285714286","1.14285714285714","Home"
"2305",20160325,"GSW",128,22,43,21,45,21,23,7,33,30,8,7,10,16,"DAL",120,25,61,18,35,16,21,15,36,31,3,11,6,19,"0.488636363636364","0.447916666666667","1.14285714285714","0.272727272727273","Home"
"2306",20160325,"HOU",112,30,59,12,22,16,35,13,35,25,3,16,11,23,"TOR",109,26,63,13,31,18,26,15,30,23,9,10,5,24,"0.518518518518518","0.414893617021277","0.1875","0.9","Home"
"2307",20160325,"LAL",105,27,62,10,23,21,26,7,36,23,6,11,3,19,"DEN",116,35,68,10,26,16,24,13,35,31,5,9,7,22,"0.435294117647059","0.478723404255319","0.545454545454545","0.555555555555556","Away"
"2308",20160325,"MIA",108,35,65,5,15,23,33,12,33,23,9,11,7,20,"ORL",97,30,66,6,18,19,28,14,28,20,7,14,1,24,"0.5","0.428571428571429","0.818181818181818","0.5","Home"
"2309",20160325,"SAC",116,33,68,7,22,29,39,12,40,28,10,12,7,22,"PHX",94,26,62,9,32,15,23,18,39,20,4,22,2,27,"0.444444444444444","0.372340425531915","0.833333333333333","0.181818181818182","Home"
"2310",20160325,"SAS",110,37,59,7,18,15,18,8,29,25,7,14,5,12,"MEM",104,37,65,7,18,9,13,8,23,23,11,10,4,19,"0.571428571428571","0.530120481927711","0.5","1.1","Home"
"2311",20160325,"WAS",129,37,71,13,29,16,23,13,32,37,7,14,2,22,"MIN",132,43,70,8,26,22,22,8,34,33,9,14,2,22,"0.5","0.53125","0.5","0.642857142857143","Away"
"2312",20160326,"BKN",120,37,66,5,11,31,36,7,33,24,13,20,1,23,"IND",110,26,53,11,24,25,30,6,25,24,15,19,4,26,"0.545454545454545","0.480519480519481","0.65","0.789473684210526","Home"
"2313",20160326,"DET",95,27,59,7,29,20,28,14,39,25,2,11,4,14,"ATL",112,30,61,13,34,13,14,5,34,34,6,4,7,21,"0.386363636363636","0.452631578947368","0.181818181818182","1.5","Away"
"2314",20160326,"MIL",91,33,69,4,15,13,15,9,28,26,6,9,3,16,"CHA",115,25,45,16,29,17,21,5,30,30,6,8,8,11,"0.44047619047619","0.554054054054054","0.666666666666667","0.75","Away"
"2315",20160326,"MIN",84,28,73,4,11,16,19,9,32,18,9,10,4,13,"UTA",93,30,62,9,21,6,7,7,38,21,5,12,9,16,"0.380952380952381","0.469879518072289","0.9","0.416666666666667","Away"
"2316",20160326,"NOP",91,33,70,4,15,13,20,9,27,22,6,7,1,18,"TOR",115,27,44,12,29,25,28,7,41,24,6,13,7,18,"0.435294117647059","0.534246575342466","0.857142857142857","0.461538461538462","Away"
"2317",20160326,"NYK",93,25,56,8,23,19,28,10,31,20,5,8,0,23,"CLE",107,23,49,14,34,19,25,15,38,21,6,9,5,23,"0.417721518987342","0.44578313253012","0.625","0.666666666666667","Away"
"2318",20160326,"OKC",111,37,65,7,20,16,18,13,34,19,6,17,5,18,"SAS",92,33,71,4,15,14,17,13,21,14,8,12,3,17,"0.517647058823529","0.430232558139535","0.352941176470588","0.666666666666667","Home"
"2319",20160326,"ORL",111,41,70,7,19,8,12,12,38,32,5,13,7,21,"CHI",89,30,64,6,24,11,17,11,29,20,2,13,3,16,"0.539325842696629","0.409090909090909","0.384615384615385","0.153846153846154","Home"
"2320",20160326,"PHX",99,30,54,7,31,18,21,12,32,19,7,20,3,24,"BOS",102,27,55,8,29,24,27,17,32,14,7,19,3,23,"0.435294117647059","0.416666666666667","0.35","0.368421052631579","Away"
"2321",20160326,"POR",108,30,66,8,25,24,30,11,45,21,9,10,5,21,"PHI",105,29,55,10,38,17,24,10,43,21,5,13,6,22,"0.417582417582418","0.419354838709677","0.9","0.384615384615385","Home"
"2322",20160327,"GSW",117,30,50,14,33,15,20,7,37,32,9,18,4,15,"PHI",105,32,60,10,30,11,12,9,28,27,10,12,3,20,"0.530120481927711","0.466666666666667","0.5","0.833333333333333","Home"
"2323",20160327,"IND",104,32,61,9,26,13,20,15,35,25,9,13,6,23,"HOU",101,31,52,7,33,18,27,11,33,17,7,14,3,18,"0.471264367816092","0.447058823529412","0.692307692307692","0.5","Home"
"2324",20160327,"LAC",105,28,52,10,28,19,26,17,27,24,13,14,11,19,"DEN",90,30,65,7,29,9,13,20,24,24,7,15,5,19,"0.475","0.393617021276596","0.928571428571429","0.466666666666667","Home"
"2325",20160327,"LAL",88,26,59,7,28,15,17,12,30,15,12,18,0,26,"WAS",101,32,54,7,18,16,29,6,36,23,12,18,2,17,"0.379310344827586","0.541666666666667","0.666666666666667","0.666666666666667","Away"
"2326",20160327,"SAC",133,42,62,9,20,22,30,6,35,32,11,11,3,18,"DAL",111,34,64,8,24,19,24,12,29,22,6,13,2,24,"0.621951219512195","0.477272727272727","1","0.461538461538462","Home"
"2327",20160328,"CHI",100,31,84,9,22,11,15,18,40,22,4,7,5,17,"ATL",102,31,63,5,22,25,28,7,41,22,4,8,13,13,"0.377358490566038","0.423529411764706","0.571428571428571","0.5","Away"
"2328",20160328,"DEN",88,22,46,9,24,17,19,6,38,20,3,21,4,20,"DAL",97,25,56,11,32,14,15,9,25,23,14,3,6,20,"0.442857142857143","0.409090909090909","0.142857142857143","4.66666666666667","Away"
"2329",20160328,"LAC",114,33,59,11,25,15,18,9,36,29,13,14,5,23,"BOS",90,24,70,7,19,21,27,18,31,14,7,16,4,17,"0.523809523809524","0.348314606741573","0.928571428571429","0.4375","Home"
"2330",20160328,"MEM",87,27,64,6,19,15,24,13,26,19,8,14,4,22,"SAS",101,32,57,5,15,22,30,10,33,23,9,14,7,21,"0.397590361445783","0.513888888888889","0.571428571428571","0.642857142857143","Away"
"2331",20160328,"MIA",110,43,68,5,16,9,12,7,25,25,11,12,4,14,"BKN",99,38,66,3,11,14,18,10,26,20,8,20,2,10,"0.571428571428571","0.532467532467532","0.916666666666667","0.4","Home"
"2332",20160328,"MIN",121,34,55,7,26,32,40,11,30,22,10,18,3,18,"PHX",116,26,51,15,33,19,23,7,29,22,9,21,2,34,"0.506172839506173","0.488095238095238","0.555555555555556","0.428571428571429","Home"
"2333",20160328,"NOP",99,24,56,8,19,27,37,6,41,18,11,13,3,16,"NYK",91,26,58,10,31,9,13,6,36,26,9,14,6,26,"0.426666666666667","0.404494382022472","0.846153846153846","0.642857142857143","Home"
